,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std
18891,le nid beaujolais,Quincie-en-Beaujolais,1135 Route d Huire,69430,46.13541,4.597179,5.0,0,10.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.12182725434241347
18892,le villon,Corcelles-en-Beaujolais,Boulevard du Parc,69910,46.1599,4.67924,3.5,3,65.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5543140072579813
18894,au beaujolais saint jean,Saint-Jean-d'Ardieres,35 rue du Parc Saint Jean,69220,46.115353000000006,4.7339150000000005,4.0,3,17.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.16568506590568233
18895,le relais des dix crus hotel,Corcelles-en-Beaujolais,55 rue de la Mairie,69220,46.15429,4.723794,4.0,2,26.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25340068903222
18896,hotel des grands vins,Fleurie,rue de la Grappe Fleurie,69820,46.186954,4.696896,4.0,3,121.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1.1792878220345624
18897,b&b hotel bayonne tarnos,Tarnos,50 Boulevard Jacques Duclos,40220,43.53001,-1.462086,4.0,2,56.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.5457860994540124
18898,hotel le dix,Tarnos,21 boulevard Jacques Duclos,40220,43.539085,-1.461324,2.5,0,7.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.04263953901984471
18899,miradour,Tarnos,31 Route d Urt,40220,43.49880200000001,-1.4174870000000002,5.0,0,16.0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.19492360694786154
18900,ferme de honzac,Tarnos,1158 Chemin de l Adour,40220,43.50915,-1.421086,4.5,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39472030406941966
18901,chambres d'hotes ladeuix,Tarnos,26 avenue Salvador Allende,40220,43.53775,-1.458113,4.5,0,11.0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0.12060898179898934
18903,residence club mmv ondres l'allee des dunes,Ondres,224 Chemin de la Montagne,40440,43.573303,-1.46975,4.0,3,123.0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1.1987801827293485
18908,hotel du phare,Sauzon,quai Guerveur,56360,47.37305,-3.2189,3.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289335867245164
18911,une chambre aux poulains,Sauzon,route des Poulains,56360,47.371384,-3.235559,4.5,0,26.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2850757751612475
18912,l'aubergerie,Sauzon,Lieu Dit Borgroix,56360,47.353855,-3.225603,4.5,0,50.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5482226445408606
18914,vvf villages belle-ile-en-mer,Le Palais,Port Collen,56360,47.360336,-3.185863,4.0,0,122.0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1.1890340023819554
18915,hotel le clos fleuri,Le Palais,route de Sauzon,56360,47.351067,-3.167041,4.5,0,97.0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0635519304092695
18916,hotel l'acadien,Le Palais,36 rue Joseph le Brix,56360,47.34758,-3.158168,4.0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4288319352852954
18917,hotel le galion,Le Palais,4 place de l'Hotel de Ville,56360,47.34704,-3.156577,4.0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33137013181136465
18918,hostellerie domaine de montgivroux,Mondement-Montgivroux,Route de Montgivroux,51120,48.79194,3.776836,4.0,3,43.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.41908575493790234
18919,le relais champenois,Sezanne,157 rue Notre Dame,51120,48.71879600000001,3.724263,3.5,2,52.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44345120580638503
18920,hotel de france,Sezanne,25 rue Leon Jolly,51120,48.72349000000001,3.721131,2.5,0,41.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.24974587140194762
18921,la croix d'or,Sezanne,53 rue Notre Dame,51120,48.72141,3.72304,2.5,0,27.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1644667933622582
18922,aupres de l'eglise,Oyes,2 rue de l Eglise,51120,48.81164,3.783134,5.0,0,40.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.4873090173696539
18923,cote cour,Sezanne,5 Cour Bichot,51120,43.526745,5.447813,5.0,0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.048730901736965385
18924,les hotes de cezanne,Sezanne,25 rue Leon Jolly,51120,48.723526,3.72119,4.0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.009746180347393078
18926,logis auberge de nicey,Romilly-sur-Seine,24 rue Carnot,10100,48.51601,3.73026,4.0,3,84.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.8186791491810185
18927,l'hotel du marais,Romilly-sur-Seine,123 avenue Diderot,10100,48.51072,3.715376,4.0,2,27.0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0.26314686937961307
18929,hotel le beau rivage,Nogent-sur-Seine,20 rue de Villiers aux Choux,10400,48.500526,3.507072,4.5,3,29.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.3179691338336992
18931,grand hotel du lion d'or,Romorantin,69 rue Georges Clemenceau,41200,47.360188,1.743968,4.0,0,122.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.1890340023819554
18932,hotel la pyramide,Romorantin,rue de la Pyramide,41200,47.364994,1.734015,3.5,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6822326243175154
18933,le colombier,Romorantin,18 Place du Vieux Marche,41200,,,4.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746180347393078
18934,le domaine des fontaines,Romorantin,Route de Lamotte Beuvron,41600,,,3.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827
18935,astrotel citotel,Romorantin,Route de Selles sur Cher,41200,,,2.0,2,45.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.21928905781634425
18937,le lanthenay,Romorantin-Lanthenay,9 rue Notre Dame du Lieu,41200,47.38336,1.73491,4.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09746180347393077
18938,hotel le grand chene,Gievres,ZA Les Grands Chenes,41130,47.29535300000001,1.6705330000000005,4.0,0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724864439701224
18939,auberge du cheval blanc,Selles-Saint-Denis,5 Place du Mail,41300,47.38642,1.92261,4.5,3,77.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.8442628725929253
18940,hotel club vacanciel la ferte-imbault,La Ferte-Imbault,Rue de l'Ecluse,41300,47.39259000000001,1.957834,3.5,3,99.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8442628725929253
18941,hotel le vieux fusil,Soings-en-Sologne,1140 rue de Contres,41230,47.414673,1.50981,4.0,2,62.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.6042631815383708
18942,la breche du bois,Clamart,7 Place Jules Hunebelle,92140,48.79985,2.260719,4.0,2,51.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4970551977170469
18943,hotel du trosy,Clamart,41 rue Paul Vaillant Couturier,92140,48.802677,2.26261,3.5,2,69.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5884256384738571
18944,campanile paris sud - clamart,Clamart,350 avenue du General de Gaulle,92140,48.78288,2.244423,3.0,3,127.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0.9283236780891906
18945,hotel victor hugo,Clamart,166 avenue Victor Hugo,92140,48.809288,2.271947,2.5,2,61.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.3715731257443611
18946,relais de clamart,Clamart,Residence Relais de Clamart 539 avenue du General de Gaulle,92140,48.777428,2.232452,2.0,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048730901736965385
18948,b&b hotel paris chatillon,Chatillon,40 avenue de Verdun,92320,48.802307,2.285422,3.0,2,90.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.6578671734490328
18951,hotel la roseraie,Fontenay-aux-Roses,32 avenue Jeanne Et Maurice Dolivet,92260,48.79526,2.29197,3.5,3,30.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.2558372341190683
18954,maeva village de port la nouvelle,Port La Nouvelle,Avenue du General de Gaulle - Quartier,11210,43.01300000000001,3.04204,3.0,0,54.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.39472030406941966
18955,hotel du port,Port La Nouvelle,44 quai du Port,11210,,,4.0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12670034451611
18956,hotel nova vela,Port La Nouvelle,224 boulevard Saint Charles,11210,43.01197,3.061947,3.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289335867245164
18957,residence jardin de palme,La Palme,17 avenue San Brancat,11480,42.97356,2.99221,5.0,0,8.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.09746180347393077
18958,hotel de la plage,Gruissan,13 rue du Bernard l'Hermite,11430,43.097195,3.107707,4.0,0,90.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.877156231265377
18959,hotel du port,Gruissan,boulevard de la Corderie,11430,43.10368,3.095166,3.0,0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29238541042179234
18960,les 3 caravelles,Gruissan,1 avenue des Courlis,11430,43.100327,3.113537,4.0,0,61.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.5945170011909777
18963,chambres d'hotes le pont egletons,Egletons,3 le Pont D Egletons,19300,45.417686,2.059746,4.5,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361826945396968
18964,villa berthe,Egletons,54 avenue Charles de Gaulle,19300,45.403133,2.046192,5.0,0,13.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1583754306451375
18965,hotel restaurant borie,Egletons,24 avenue Charles de Gaulle,19300,45.40623,2.04802,3.5,0,15.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.12791861705953414
18966,hotel europa,Maussac,le Poteau,19250,45.466072,2.141348,4.0,2,72.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.7017249850123016
18969,le meymacois,Meymac,24 Avenue Limousine,19250,45.53428,2.13605,3.5,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4178674823944782
18970,hotel le limousin,Meymac,76 avenue Limousine,19250,,,3.0,2,18.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.13157343468980653
18971,chambre d'hotes mas de la sauline,La Roque-d'Antheron,quartier la Sauline,13640,43.73207,5.267507,4.5,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10964452890817213
18972,logis le mas de jossyl,La Roque-d'Antheron,Avenue du Parc; Bp 37,13640,43.72,5.31,4.0,3,58.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.5652784601487985
18973,la parenthese,La Roque-d'Antheron,32 rue de l Eglise,13640,43.71465,5.3106300000000015,5.0,0,11.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.13400997977665483
18974,le petit figuier,La Roque-d'Antheron,23 rue du Poilu,13640,43.71505,5.31181,5.0,0,16.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19492360694786154
18977,logis le mas du colombier hotel,Cadenet,Route de Pertuis,84160,43.73,5.38,3.5,3,30.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.2558372341190683
18980,hotel-residence odalys le neptune,Saint-Pierre-la-Mer,Boulevard de la Douane,11560,43.17632,3.187679,3.0,3,94.0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.6871057144912119
18981,domaine la tour pageze,Fleury,route des Cabanes,11560,43.21576,3.22839,5.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24365450868482694
18982,manade marge,Fleury,,11560,,,4.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04385781156326885
18983,hotel residence,Nissan-lez-Enserune,35 avenue de la Cave,34440,43.29,3.13,4.0,3,100.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.9746180347393077
18985,aude hotel,Vinassan,Autoroute A9 | Aire Narbonne-Vinassan Nord,11110,,,3.0,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04385781156326885
18986,chateau l'hospitalet,Narbonne,Route de Narbonne Plage,11100,43.167732,3.114057,4.5,3,108.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.1841609122082588
18987,residence eden roc,Narbonne,Residence Eden Roc 50 rue des Thons,11100,43.16641,3.171887,3.5,3,13.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.11086280145159626
18988,le bourbon,Yssingeaux,5 Place de la Victoire,43200,45.14,4.12,4.0,3,66.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6432479029279431
18989,les ronds dans l'oz,Yssingeaux,Versilhac,43200,45.15454,4.1832,5.0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17055815607937885
18990,la maison forte de chabanolles,Yssingeaux,route de Retournac,43200,45.1442,4.113347,4.5,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14253788758062375
18991,hotel du parc,Yssingeaux,27 rue Marechal Fayolle,43200,45.140903,4.124433,4.5,0,12.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.13157343468980653
18992,hotel le meygal,Saint-Hostien,le Bourg,43260,45.095806,4.056394999999998,3.5,0,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.051167446823813655
18993,logis le barriol,Saint-Julien-Chapteuil,3 Place du Marche,43260,45.033035,4.061762,4.0,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23390832833743386
18994,hotel restaurant de la poste,Tence,12 rue de Saint Agreve,43190,45.11,4.29,4.0,2,56.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5457860994540124
18995,hotel restaurant du moulin de barette,Blavozy,Le Moulin de Barette,43700,45.05656,3.97495,3.0,3,23.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.1681216109925306
18996,hotel l'abri,Blavozy,Lieu Dit le Breuil,43700,45.05737,3.961065,3.5,0,14.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1193907092555652
18999,hotel de la plage,Le Rayol-Canadel,6 avenue Colonel BOUVET,83820,43.159496,6.464263,3.5,2,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14497443266747204
19000,les lauriers roses,Le Rayol-Canadel,Corniche de la Louve,83820,43.15704,6.45355,3.5,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11086280145159626
19002,les iles d'or,Le Rayol-Canadel,14 rue Sacha Distel,83820,43.15762700000001,6.4738050000000005,2.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
19004,beau site,Le Lavandou,route Departementale 559,83980,43.155476,6.4465379999999985,4.5,2,64.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7017249850123016
19005,hotel le mas,Le Lavandou,9 avenue du Capitaine Ducourneau,83980,,,5.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024365450868482692
19007,le cap negre,Le Lavandou,45 avenue du Cap Negre,83980,43.1515,6.4345,3.5,3,73.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6225372696897328
19008,relais st jacques,Collonges-la-Rouge,le Bourg,19500,45.06059000000001,1.654248,4.0,0,72.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7017249850123016
19009,la douce france,Collonges-la-Rouge,Dourieux,19500,45.079033,1.6466150000000002,5.0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5725880954093433
19010,chambres d'hotes du jardin de la raze,Collonges-la-Rouge,la Raze,19500,45.04776,1.655645,4.5,0,14.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.15350234047144098
19011,jeanne maison,Collonges-la-Rouge,B.P. 28,19500,45.03421,1.65612,4.5,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166492098510541
19012,relais du quercy,Meyssac,Avenue du Quercy 19500 Meyssac,19500,45.05,1.67,4.0,2,82.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.7991867884862324
19013,la bastidie,Noailhac,1 Rue des Ecoles,19500,45.072968,1.617218,4.5,0,36.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.39472030406941966
19014,auberge de cartassac,Sarrazac,Lieu Dit Cartassac,46600,45.0302,1.60671,4.5,3,99.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1.085480836190904
19015,la maison des chanoines,Turenne,Route de l'Eglise,19500,45.054073,1.582712,4.5,0,83.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.9100495899378286
19016,hotel de la tour,Aubazines,Place de l Eglise,19190,45.17332,1.66911,4.0,0,34.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.33137013181136465
19017,residence le petite mont cenis,Termignon,rue de Savoie,73500,45.27466,6.816875,4.0,0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0877156231265377
19018,residence mona lisa - les terrasses de termignon,Termignon,rue de Savoie,73500,45.274406,6.816689,3.0,2,56.0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0.40933957459050924
19019,hotel la turra,Termignon,20 rue de la Parrachee,73500,45.276794,6.817301,4.5,0,46.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5043648329775917
19020,hotel l'outa,Termignon,2 rue de Savoie,73500,45.27494,6.81579,4.0,3,16.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.15593888555828925
19021,le chalet du lys,Termignon,Lieu-dit Le Lievre,73500,45.28513,6.81531,4.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877156231265377
19022,hotel club vacanciel val cenis,Lanslebourg Mont Cenis,Rue de l'Arc,73480,45.28483,6.875783,4.0,3,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45807047632747466
19023,hotel club mmv val cenis,Lanslebourg Mont Cenis,Quartier des Sablons,73480,45.28533,6.876053999999999,4.0,3,118.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.1500492809923832
19024,relais des deux cols,Lanslebourg Mont Cenis,66 rue du Mont Cenis,73480,45.28497700000001,6.878083,3.5,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7930954257691116
19025,la vieille poste,Lanslebourg Mont Cenis,Rue de Mont Cenis,73480,45.285572,6.8815240000000015,4.5,0,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8661917783745597
19026,hotel alpazur,Lanslebourg Mont Cenis,106 rue du Mont Cenis,73480,45.285263,6.881128,4.0,0,88.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.8576638705705908
19027,le bellerive,Peyrat-le-Chateau,29 avenue de la Tour,87470,45.81589,1.7728720000000002,4.5,0,82.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.8990851370470114
19028,golf du limousin,Peyrat-le-Chateau,Auphelle,87470,45.80231,1.84274,3.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06578671734490327
19029,l'hirondelle du lac,Peyrat-le-Chateau,26 avenue de la Tour,87470,45.816338,1.773159,4.5,0,76.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8332984197021082
19030,la maison du marchand,Peyrat-le-Chateau,4 rue des Grammonts,87470,45.813126,1.7748130000000002,4.5,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2960402280520647
19031,hotel restaurant la caravelle,Peyrat-le-Chateau,Port d'Auphelle,87470,45.80135300000001,1.845322,3.5,0,53.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.451979113610354
19032,le ranch des lacs,Augne,Lieu Dit Vervialle,87120,45.763817,1.685028,4.5,0,91.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.9977652130643663
19033,hotel le verrou,Nedde,le Bourg,87120,45.7195,1.8318330000000005,4.5,0,53.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5811160032133122
19034,des voyageurs hotel-restaurant,Tarnac,18 avenue de la Mairie,19170,45.681023,1.946299,4.5,0,54.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5920804561041294
19035,le grand saint-leonard,Limoges,"23, av. du Champ de Mars",87400,45.838524,1.49188,4.5,0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.021928905781634426
19036,le relais saint-jacques,Saint-Leonard-de-Noblat,6 boulevard Adrien Pressemane,87400,45.84,1.49,4.5,2,65.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.7126894379031188
19039,a la vignette,Saint-Hippolyte,66 route du Vin,68590,48.23307,7.36787,4.5,3,74.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.8113695139204737
19040,hupsa pfannala,Saint-Hippolyte,59 route du Vin,68590,48.233128,7.368472,4.5,0,55.0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0.6030449089949467
19042,chambre no6511 - francois bleger,Saint-Hippolyte,63 route du Vin,68590,48.233124,7.368022,4.5,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23025351070716146
19044,hotel chez norbert,Bergheim,9 Grand rue,68750,48.205307,7.363375,4.0,3,45.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4385781156326885
19045,hotel aux deux clefs,Kientzheim,54 rue du General de Gaulle,67600,48.25535,7.39491,4.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021928905781634426
19046,hotel cigoland,Kintzheim,Route de Selestat,67600,48.25632,7.4197,4.0,3,49.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4775628370222608
19047,hotel au parc des cigognes,Kintzheim,Route de Selestat,67600,48.256332,7.419528999999999,3.0,2,33.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.24121796359797867
19049,hotel thomas,Le Cannet,19 route de Valbonne,06110,43.57861,7.016883,3.0,3,127.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.9283236780891906
19050,hotel balladins cannes / le cannet,Le Cannet,2 rue Simiane,06110,43.57063,7.016769999999998,3.5,2,60.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.5116744682381366
19052,la cle du sud,Le Cannet,1300 avenue du Campon,06110,43.58069,7.01082,3.0,2,14.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10233489364762731
19054,le massena residence cannes,Cannes,1 avenue de Lyon,06400,43.5651,7.018373,4.0,3,82.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7991867884862324
19055,hotel belvedere cannes mougins,Mougins,431 Chemin du Belvedere,06250,43.585854,7.009631,3.0,2,103.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7528924318361152
19057,hotel oxford,Cannes,148 boulevard de la Republique,06400,43.564396,7.021371,4.0,3,111.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1.0818260185606317
19058,relais saint louis,Belleme,1 boulevard Bansard des Bois,61130,48.37516,0.56338,4.0,3,68.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6627402636227293
19059,normandy country club,Belleme,Lieu Dit les Sablons,61130,48.36944,0.555283,3.5,3,127.0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.0830442911040556
19060,l'escale,Belleme,44 rue du Mans,61130,48.373314,0.569148,3.0,2,5.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.03654817630272404
19061,le montligeon hotel-restaurant,La Chapelle-Montligeon,14 rue Principale,61400,48.48373,0.65341,4.5,2,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1644667933622582
19062,auberge de la cloche,Mortagne-au-Perche,2 rue Bacchus,61260,48.264477,0.68942,3.5,2,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.03411163121587577
19064,hotel des tailles - chambres d'hotes,Mortagne-au-Perche,7 rue des Tailles,61400,48.52259,0.5451199999999999,4.5,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09868007601735491
19065,brit hotel du perche,Nogent-le-Rotrou,Rue de la Bruyere,28403,48.33086,0.806293,4.0,3,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3508624925061508
19066,residence les terrasses du mont-blanc,Taninges,le Praz de Lys,74440,46.140907,6.606330000000002,3.0,3,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1754312462530754
19067,le taconet,Taninges,,74440,46.14,6.59,4.5,0,16.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.1754312462530754
19068,l'auberge,Taninges,Place de la Savoliere,74440,46.140957,6.603722,5.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024365450868482692
19069,le chamois,Taninges,le Praz de Lys,74440,,,4.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746180347393078
19070,le bois du seigneur,Chatillon-sur-Cluses,10 Chemin du Bois du Seigneur,74300,46.09131,6.5846300000000015,4.5,0,41.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4495425685235057
19071,residence plateau des esserts,Morillon,Centre Station,74440,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808
19072,la ferme du lac,Thyez,550 avenue Louis Coppel,74300,46.07734,6.545861,4.5,3,55.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6030449089949467
19073,faucigny hotel,Scionzier,170 rue Cesar Vuarchex,74950,46.068413,6.55578,4.0,3,92.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.8966485919601631
19074,hotel le bois de la char,Cluses,459 Route Servage,74300,46.057407,6.5787330000000015,4.5,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.032893358672451634
19075,hotel chamois d' or,Tende,Hameau de Casterino,06430,44.097103,7.50983,4.5,0,79.0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0.8661917783745597
19076,auberge val casterino,Tende,,06430,44.09861400000001,7.505897,4.0,0,44.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4288319352852954
19077,hotel du centre,Tende,12 place de la Republique,06430,44.087574,7.5934789999999985,4.0,0,26.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25340068903222
19078,la vieille maison biselli,Tende,Hameau Vievola,06430,44.114742,7.564438000000001,4.5,0,8.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0877156231265377
