,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std,rating_std2
1537,hotel cosy,Paris,62 boulevard de Picpus,75012,48.844696,2.402528,3.0,0,149.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0891356538211765,1.0955716143955476
1538,cite bergere,Paris,12 Cite Bergere,75009,48.87198,2.34476,3.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655,0.42198718218484177
1539,hotel esperance,Paris,45 rue de la Gaite,75014,48.83875,2.32292,3.0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13157343468980653,0.47416625791947387
1541,bridgestreet champs elysees,Paris,50 rue Copernic,,48.86959,2.28651,3.5,0,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15350234047144098,0.5389633105541836
1542,hotel sthrau,Paris,1 rue Sthrau,75013,,,2.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024365450868482692,0.2829059722363985
1543,hotel la marmotte,Paris,6 rue Leopold Bellan,75002,,,2.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024365450868482692,0.2829059722363985
1544,hotel azur,Paris,5 rue de Lyon,75012,48.84624,2.372153,3.0,3,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6505575381884879,0.8109584740248268
1545,hotel de senlis,Paris,7 rue Malebranche,75005,48.846283,2.342607,3.0,2,89.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6505575381884879,0.8109584740248268
1546,hotel beauvoir,Paris,43 avenue Georges Bernanos,75005,48.83997700000001,2.33734,3.0,3,105.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7675117023572049,0.886855311457019
1547,hotel fondary,Paris,30 rue Fondary,75015,48.84775,2.2938080000000003,3.0,3,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48974556245650214,0.7066003225555625
1548,hotel de rouen,Paris,42 rue Croix des Petits Champs,75001,48.8645,2.340542,2.5,0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42030402748132645,0.6512903745998769
1549,amadeus hotel,Paris,39 rue Claude Tillier,75012,48.84907000000001,2.38916,3.0,2,103.0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.7528924318361152,0.8773682067779949
1552,europe liege hotel,Paris,8 rue de Moscou,75008,48.880028,2.32641,2.5,2,55.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.335024949441637,0.5848806418467087
1553,hotel corona rodier,Paris,4 rue Rodier,75009,48.877495,2.342357,3.0,3,118.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8625369607442873,0.948521491870675
1555,utrillo,Paris,7 rue Aristide Bruant,75018,48.885468,2.335164,3.0,2,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39472030406941966,0.6449341421419064
1556,hotel printemps,Paris,31 Rue Commerce in the 15th,,48.84751,2.296479,3.0,0,105.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7675117023572049,0.886855311457019
1558,hotel residence chalgrin,Paris,10 rue Chalgrin,75116,48.87442,2.28961,3.5,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596953546277826,0.7856280322088082
1559,hotel celtic,Paris,15 rue d Odessa,75014,48.842087,2.324754,3.0,0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37279139828778524,0.6307034851233703
1560,hotel bel air,Paris,6 rue de la Voute,75012,48.845028000000006,2.406436,3.5,3,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6651768087095775,0.8235764509249043
1561,grand hotel de l'europe,Paris,74 boulevard de Strasbourg,75010,48.875595,2.358204,3.0,2,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7163442555333912,0.8536504450804349
1563,times square pascal,Paris,71 rue Pascal,75013,,,3.5,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
1564,belgrand hotel,Paris,60 rue Belgrand,75020,48.867554,2.396531,3.0,3,129.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.9429429486102803,1.0007005676053073
1566,hotel athena,Paris,16 rue Papillon,75009,,,3.5,0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
1568,hotel beausejour ranelagh,Paris,99 rue du Ranelagh,75016,48.855537,2.269947,3.0,3,57.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166492098510541,0.6591647991604423
1569,hotel victoria,Paris,47 rue Bobillot,75013,48.828255,2.352982,3.0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21197942255579943,0.526345333654106
1570,hotel annexe,Paris,4 rue Taylor,75010,48.869358,2.359142,3.5,2,3.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
1571,saint sulpice residence hotel,Paris,23 rue Guisarde,75006,48.851807,2.333982,3.0,2,96.0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.7017249850123016,0.8441633404014108
1573,bel oranger r publique,Paris,Rue Lucien Sampaix,75010,,,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232,0.4077565251663057
1575,hotel gay-lussac,Paris,29 rue Gay Lussac,75005,48.844357,2.342163,3.0,2,110.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.8040598786599289,0.9105730731545791
1576,hotel le 31,Paris,31 Rue Fessart,33 1 42 45,48.876694,2.3857630000000003,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014619270521089616,0.3982694204872817
1577,allety hotel,Paris,4 Boulevard Bonne Nouvelle,75010,,,3.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03654817630272404,0.41250007750581774
1579,leonard de vinci,Paris,22 rue des Trois Bornes,75011,,,2.5,2,80.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4873090173696539,0.7034694503345091
1580,hotel la vieille france,Paris,151 rue la Fayette,75010,48.87929000000001,2.35658,2.5,3,52.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.316750861290275,0.5706499848281728
1583,l'oiseau bleu,Paris,24 rue d Avron,75020,48.851646,2.400749,3.0,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021928905781634426,0.4030129728267937
1585,hotel mazagran,Paris,4 rue de Mazagran,75010,48.870323,2.351468,3.0,2,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.22659869307688904,0.5358324383331301
1586,my sopi hotel,Paris,8 rue Duperre,75009,48.88221,2.336353,3.0,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877156231265377,0.44570494388240184
1587,sport hotel,Paris,68 rue Beaunier,75014,,,3.5,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08527907803968943,0.5010148918380875
1588,de paris,Paris,188 avenue Jean Jaures,75019,48.88808,2.39103,3.0,2,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4678166566748677,0.6923696655370264
1589,royal bastille,Paris,14 rue de la Roquette,75011,48.85365,2.370835,3.0,2,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8332984197021082,0.929547282512627
1590,hotel relais bergson,Paris,124 avenue Simon Bolivar,75019,48.88043,2.374329,3.5,2,75.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6395930852976707,0.8093457939063682
1591,hotel du delta,Paris,89 rue de Rochechouart,75009,48.88261,2.346541,3.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017055815607937886,0.46306647312199134
1592,versailles hotel,Paris,213 rue de la Croix Nivert,75015,48.83637,2.2897,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232,0.4077565251663057
1593,hotel rhetia,Paris,3 rue du General Blaise,75011,48.86111500000001,2.378818,2.5,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14010134249377548,0.4330869669823244
1594,mercure gd hl bourges bourb 4m,Paris,Boulevard De La Republique,,,,2.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012182725434241346,0.3334723678525721
1595,hotel fortuny,Paris,35 rue de l Arcade,75008,48.87309000000001,2.32412,3.5,3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
1596,atel de france,Paris,82 avenue du Docteur Arnold Netter,75012,,,3.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
1597,des iles hotel-restaurant paris,Paris,64 rue du Theatre,75015,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
1598,hotel iberis,Paris,167 avenue de Clichy,75017,,,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014619270521089616,0.3982694204872817
1599,hotel saint laurent,Paris,5 rue Saint Laurent,75010,,,3.0,0,1.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
1601,bb hotel,Paris,4 rue Emile Reynaud,75019,,,3.0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558372341190683,0.5548066476911782
1602,hotel poussin,Paris,52 rue Poussin,75016,48.848606,2.261268,3.0,3,105.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7675117023572049,0.886855311457019
1603,hotel ribera,Paris,66 rue Jean de la Fontaine,75016,48.85048,2.27056,3.0,2,35.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.2558372341190683,0.5548066476911782
1609,cosy monceau,Paris,21 rue Jouffroy D Abbans,75017,48.886147,2.310458,3.0,2,67.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.48974556245650214,0.7066003225555625
1613,wattignies hotel,Paris,6 rue de Wattignies,75012,48.83671,2.392351,2.5,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030456813585603367,0.34770302487110816
1615,hotel des deux avenues,Paris,38 rue Poncelet,75017,48.879883,2.2986560000000003,3.5,3,120.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0233489364762731,1.0228056491844089
1616,dupleix hotel,Paris,4 rue de Lourmel,75015,,,3.0,0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10233489364762731,0.45519204856142587
1617,hotel saint hubert,Paris,27 rue Traversiere,75012,48.847042,2.3722830000000004,2.5,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10355316619105145,0.4046256529452523
1620,hotel paris legendre,Paris,149 rue Legendre,75017,48.89048,2.324295,3.0,2,133.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9721814896524594,1.0196747769633554
1621,hotel ramey,Paris,24 rue Ramey,75018,48.88844,2.34678,3.0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6286286324068535,0.7967278170062908
1622,tipi hotel,Paris,75 rue Daguerre,75014,48.8355,2.325156,2.5,2,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807093974564284,1.087697189834982
1623,anya hotel,Paris,5 Passage Viallet,75011,48.85656,2.38158,2.5,2,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39593857661284376,0.6323161652418289
1624,hotel paris lecluse,Paris,17 rue Lecluse,75017,48.884144,2.3253310000000003,3.0,3,95.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6944153497517568,0.8394197880618988
1628,hotel montpellier,Paris,64 boulevard de Rochechouart,75018,48.883144,2.3446,2.5,1,119.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7248721633373602,0.8884679915754776
1629,hotel picard,Paris,26 rue de Picardie,75003,48.86415,2.36309,3.0,2,83.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6066997266252191,0.7824971599877547
1630,hotel de france,Paris,3 rue Jarry,75010,48.87665,2.357466,3.0,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3581721277666956,0.6212163804443462
1634,hotel des belges,Paris,35 B rue de Saint Quentin,75010,48.879383,2.3557080000000004,3.0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777661399007027,0.5690373047097141
1635,hotel pacific,Paris,70 rue du Chateau D Eau,75010,48.872566,2.3553580000000003,2.5,0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5725880954093433,0.7698791830876772
1636,hotel des pyrenees,Paris,204 rue du Faubourg Saint Antoine,75012,48.849987,2.382744,2.5,2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24365450868482694,0.5137273567540286
1637,hotel aladin,Paris,14 rue des Cordelieres,75013,48.835003,2.348643,2.5,2,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7796944277914462,0.9311599626310856
1638,hotel eurotel,Paris,67 boulevard de Clichy,75009,48.88384,2.33155,2.5,0,24.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14619270521089617,0.43783051932183636
1641,majesty hotel,Paris,105 Avenue d Ivry,75013,,,2.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048730901736965385,0.3619336818896442
1650,quartier latin 2,Paris,8 rue de la Harpe,75005,48.85287,2.344531,3.5,0,15.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12791861705953414,0.5247326535356475
1653,ibis orleans centre gare,Paris,17 Ave De Paris,,,,3.0,0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03654817630272404,0.41250007750581774
1654,hotel des canettes,Paris,17 rue des Canettes,75006,48.851955,2.333827,3.0,2,76.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5555322798014054,0.7492922936111706
1655,hotel luxia,Paris,8 rue Seveste,75018,48.883717,2.344814,2.5,2,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7309635260544808,0.8932115439149895
1657,hotel de savoy,Paris,9 rue Jarry,75010,48.87402700000001,2.355586,3.0,0,54.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39472030406941966,0.6449341421419064
1658,hotel stanislas,Paris,5 rue du Montparnasse,75006,48.84512,2.328279,3.0,2,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5116744682381366,0.7208309795740986
1659,le farmus,Paris,"94, boulevard Garibaldi",75015,48.84525,2.3101,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01827408815136202,0.33821592019208413
1663,hotel terminus montparnasse,Paris,59 boulevard du Montparnasse,75006,48.84432,2.323303,3.0,3,37.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0.2704565046401579,0.5642937523702021
1664,gofen,Paris,17 rue Baudelique,75018,48.89281,2.34731,3.0,0,16.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.11695416416871693,0.46467915324044984
1665,grand hotel du calvados,Paris,20 rue d Amsterdam,75009,48.876705,2.326955,3.0,3,56.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.40933957459050924,0.6544212468209304
1666,timhotel tolbiac hotel,Paris,35 rue de Tolbiac,75013,48.82819,2.372768,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01827408815136202,0.33821592019208413
1667,hotel bertha,Paris,1 rue Darcet,75017,48.883293,2.3252330000000003,2.5,1,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6883239870346362,0.8600066775384054
1669,hotel de nantes,Paris,3 Rue Boulay,75017,48.89301,2.316654,2.5,0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26192859683618896,0.5279580137725646
1670,hotel wagram,Paris,5 rue Poncelet,75017,48.87877,2.295974,2.5,0,84.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5116744682381366,0.7224436596925572
1671,unic hotel,Paris,56 rue du Montparnasse,75014,48.84282,2.326069,2.5,0,148.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.9015216821338596,1.0260310094213259
1675,hotel beausejour,Paris,71 avenue Parmentier,75011,48.864227,2.37512,3.0,2,89.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6505575381884879,0.8109584740248268
1676,mon reve amadeus,Paris,76 avenue Felix Faure,75015,48.839985,2.284829,2.5,2,144.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.877156231265377,1.0070568000632778
1677,hotel ideal paris,Paris,49 rue des 3 Bornes,75011,48.867596,2.375393,2.5,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18883224423074088,0.47103538569842046
1678,hotel de beaune,Paris,29 rue de Beaune,75007,48.85782,2.329244,2.5,2,58.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.3532990375929991,0.5991112988652447
1679,hotel residence bourgogne,Paris,15 rue du Faubourg Saint Martin,75010,48.869835,2.355894,2.5,2,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4324867529155678,0.660777479278901
1680,hotel de france,Paris,18 51 boulevard Barbes,75018,48.889034,2.349329,3.0,0,60.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4385781156326885,0.6733954561789783
1681,edgar quinet hotel,Paris,17 boulevard Edgar Quinet,75014,48.84138,2.324222,3.0,2,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555322798014054,0.7492922936111706
1685,hotel de sully,Paris,"48, rue Saint Antoine",,48.854137,2.364616,2.5,1,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877156231265377,1.0070568000632778
1687,le faubourg hotel,Paris,47 rue du Faubourg Poissonniere,75009,48.87426,2.347796,2.5,2,126.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7675117023572049,0.9216728579520617
1688,residence de bruxelles,Paris,88 boulevard de la Chapelle,75018,48.884212,2.353438,2.0,2,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6481209931016396,0.8900806716939361
1689,hotel viator,Paris,61 rue des Moines,75017,48.89086500000001,2.321112,2.5,1,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6274103598634294,0.8125711541432854
1690,daumesnil hotel,Paris,28 boulevard de Reuilly,75012,48.83903,2.392525,3.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411163121587577,0.47255357780101537
1691,baldaquin hotel,Paris,16 rue Caroline,75017,48.883587,2.323586,2.5,3,82.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.49949174280389524,0.712956555013533
1692,cecil hotel,Paris,47 rue Beaunier,75014,48.824467,2.327243,2.5,2,115.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.7005067124688774,0.8694937822174296
1695,nouvel hotel paris 18,Paris,86 rue Myrha,75018,48.886574,2.348919,2.5,0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49340038008677456,0.7082130026740211
1696,hotel victoria,Paris,1 boulevard Ornano,75018,48.891666,2.349325,3.0,2,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7455827965755705,0.8726246544384829
1697,hotel choisy,Paris,135 avenue de Choisy,75013,48.826847,2.359109,2.5,2,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1827408815136202,0.46629183335890845
1700,modern hotel lafayette,Paris,60 rue la Fayette,75009,48.87544000000001,2.34268,2.0,3,37.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.18030433642677193,0.4346996471007829
1701,atel avenir,Paris,373 rue de Vaugirard,75015,48.836323,2.294763,2.0,1,29.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.14131961503719961,0.3967512283846868
1703,villa bellagio paris,Paris,9 rue Moret,75011,48.86695,2.379514,2.5,2,131.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.7979685159428083,0.9453906196496218
1706,hotel paris nord,Paris,4 rue de Dunkerque,75010,48.879417,2.358381,2.5,2,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3532990375929991,0.5991112988652447
1707,hotel de marseille,Paris,21 rue d Austerlitz,75012,48.84741,2.3712,2.5,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05482226445408606,0.3666772342291562
1709,hotel paris magenta strasbourg,Paris,48 boulevard de Magenta,75010,48.87283,2.35941,2.0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063350172258055,0.32085439095249463
1714,hotel du puy de dome,Paris,180 rue Ordener,75018,,,2.5,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07309635260544808,0.38090789124769225
1715,hotel agorno cite de la musique,Paris,190 Avenue Jean Jaures,75019,48.887608,2.391424,2.5,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28020268498755097,0.5421886707911007
1717,le terrage,Paris,25 rue du Terrage,75010,48.877567,2.3621,2.5,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3411163121587577,0.5896241941862208
1718,victory hotel galou,Paris,15 Passage de l Industrie,75010,48.87126,2.35427,3.0,1,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6066997266252191,0.7824971599877547
1720,hotel marclau,Paris,78 rue du Faubourg Poissonniere,75010,48.87655,2.34849,3.0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5774611855830398,0.7635229506297067
1723,hotel regina montmartre,Paris,94 boulevard de Rochechouart,75018,48.882732,2.34212,2.5,3,66.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.40202993932996445,0.6370597175813408
1725,hipotel gambetta,Paris,236 rue des Pyrenees,75020,48.86744,2.396704,2.5,2,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4629435665011712,0.6844952409764611
1726,hotel mattle,Paris,"8, rue de la Boule Rouge",75009,48.873627,2.344872,2.5,3,135.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.8223339668112909,0.9643648290076698
1727,hotel arotel,Paris,74 Blvd Edgar Quinet,75014,48.8419,2.3233,2.5,3,65.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.39593857661284376,0.6323161652418289
1729,cecil hotel,Paris,7 rue du Conservatoire,75009,48.87317,2.34677,2.0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364465248635031,0.39200767604517484
1730,hotel telemaque,Paris,64 rue Daguerre,75014,48.835175,2.326588,2.5,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3472076748758784,0.5943677465257328
1731,hotel newton opera,Paris,11 B rue de l Arcade,75008,48.87184,2.323582,2.5,3,111.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.6761412616003948,0.8505195728593815
1732,confort paris xiveme,Paris,35 rue Maurice Ripoche,75014,,,2.5,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03654817630272404,0.35244657721062017
1734,hotel floridor,Paris,"28, pl Denfert Rochereau",75014,48.83378,2.33143,2.5,0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28629404770467165,0.5469322231306126
1737,elysees parc monceau,Paris,38 rue Cardinet,75017,48.88228,2.3050200000000003,2.5,0,38.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2314717832505856,0.5042402520750046
1739,novex,Paris,8 rue Caillaux,75013,48.822845,2.361496,2.5,1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1583754306451375,0.4473176240008604
1740,de la vallee hotel,Paris,84 rue Saint Denis,75001,48.862255,2.349512,2.5,1,148.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9015216821338596,1.0260310094213259
1742,hotel central paris,Paris,66 rue du Chateau D Eau,75010,48.872463,2.355613,2.0,3,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.316750861290275,0.5675191126071193
1743,hotel marena,Paris,27 rue de la Tour D Auvergne,75009,48.879246,2.342972,2.5,3,146.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8893389566996184,1.016543904742302
1746,marciano hotel gare du nord,Paris,168 rue du Faubourg Saint Denis,75010,48.879665,2.3574040000000003,2.0,2,54.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.26314686937961307,0.5153400368724872
1748,kyriad paris xv lecourbe,Paris,15 rue Mademoiselle,75015,48.843674,2.294814,2.5,2,21.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.12791861705953414,0.4235998623033004
1749,arcantis hotel royal bel air,Paris,10 avenue du Bel Air,75012,48.846066,2.398166,2.5,2,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4324867529155678,0.660777479278901
1750,acacias hotel de ville,Paris,20 Rue Du Temple,75004,48.85869,2.35359,3.0,2,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3289335867245164,0.6022421710862982
1751,mary's hotel,Paris,118 rue Orfila,75020,48.86814,2.400774,2.5,1,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596953546277826,0.7888533924457253
1752,hotel le clery,Paris,13 boulevard de Bonne Nouvelle,75002,48.870216,2.350428,2.5,3,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5238571936723779,0.7319307643715811
1753,hotel de lille- louvre,Paris,8 rue du Pelican,,48.862644,2.339873,2.0,1,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8284253295284116,1.0655921082558806
1755,le bervic montmartre,Paris,4 rue Bervic,75018,48.884117,2.34895,2.5,1,157.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9563439465879457,1.068722980476934
1756,hotel de nevers saint-germain,Paris,83 rue du Bac,75007,48.85431,2.324097,2.5,2,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2741113222704303,0.5374451184515887
1757,hotel du centre,Paris,63 rue du Faubourg du Temple,75010,48.86994,2.37056,2.5,0,53.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3228422240073957,0.5753935371676848
1758,hotel de milan,Paris,17 rue de Saint Quentin,75010,48.87805,2.3552720000000003,3.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1827408815136202,0.507371124296058
1759,nievre hotel,Paris,18 rue d Austerlitz,75012,,,2.5,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060913627171206734,0.3714207865686682
1760,central hotel,Paris,203 boulevard Voltaire,75011,48.852573,2.389176,2.5,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2071063323821029,0.4852660427169565
1763,hotel du pont neuf,Paris,20 rue du Roule,75001,48.860966,2.344023,2.0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4629435665011712,0.7098256827924796
